PERIODO,OPCIONES,TIPO,GRUPO,AEROPUERTO,TOTAL
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,38
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,36
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,191
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1971
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,48
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,361
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,216
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,129
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,106
2018-05-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,62
2018-05-01,OPERACIONES,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,58
2018-05-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,42
2018-05-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,931
2018-05-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,985
2018-05-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),4
2018-05-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,27627
2018-05-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,489
2018-05-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,2823
2018-05-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,901
2018-05-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,494
2018-05-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,549
2018-05-01,OPERACIONES,NACIONAL,ASA,COLIMA,542
2018-05-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,325
2018-05-01,OPERACIONES,NACIONAL,ASA,IXTEPEC,104
2018-05-01,OPERACIONES,NACIONAL,ASA,LORETO,197
2018-05-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,250
2018-05-01,OPERACIONES,NACIONAL,ASA,NOGALES,98
2018-05-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,159
2018-05-01,OPERACIONES,NACIONAL,ASA,POZA RICA,410
2018-05-01,OPERACIONES,NACIONAL,ASA,PUEBLA,1540
2018-05-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,504
2018-05-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,46
2018-05-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,152
2018-05-01,OPERACIONES,NACIONAL,ASA,TEPIC,555
2018-05-01,OPERACIONES,NACIONAL,ASA,URUAPAN,422
2018-05-01,OPERACIONES,NACIONAL,ASUR,CANCUN,6726
2018-05-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,844
2018-05-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,650
2018-05-01,OPERACIONES,NACIONAL,ASUR,MERIDA,3836
2018-05-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,445
2018-05-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1431
2018-05-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,678
2018-05-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,2351
2018-05-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1621
2018-05-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,1291
2018-05-01,OPERACIONES,NACIONAL,GAP,BAJIO,2278
2018-05-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,12857
2018-05-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,3451
2018-05-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1451
2018-05-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,841
2018-05-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,325
2018-05-01,OPERACIONES,NACIONAL,GAP,MEXICALI,1085
2018-05-01,OPERACIONES,NACIONAL,GAP,MORELIA,974
2018-05-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,2604
2018-05-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1291
2018-05-01,OPERACIONES,NACIONAL,GAP,TIJUANA,5264
2018-05-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1902
2018-05-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1610
2018-05-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2554
2018-05-01,OPERACIONES,NACIONAL,OMA,CULIACAN,3671
2018-05-01,OPERACIONES,NACIONAL,OMA,DURANGO,1405
2018-05-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1183
2018-05-01,OPERACIONES,NACIONAL,OMA,MONTERREY,7855
2018-05-01,OPERACIONES,NACIONAL,OMA,REYNOSA,579
2018-05-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1606
2018-05-01,OPERACIONES,NACIONAL,OMA,TAMPICO,1468
2018-05-01,OPERACIONES,NACIONAL,OMA,TORREON,1317
2018-05-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,462
2018-05-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,789
2018-05-01,OPERACIONES,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,192
2018-05-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,1944
2018-05-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,149
2018-05-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3448
2018-05-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,7520
2018-05-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1347
2018-05-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,1381981
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,55
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,500
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,803
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,120
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,80
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,319
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,5453
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,MATAMOROS,1
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,12
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,22
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,PUEBLA,4663
2018-05-01,PASAJEROS,INTERNACIONAL,ASA,URUAPAN,1177
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,1290911
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,26031
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,2197
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,15261
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,587
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,6190
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,1171
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,5188
2018-05-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,2881
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,16262
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,52993
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,334772
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,5684
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,549
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,449
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,2453
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,377
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,29549
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,185679
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,271497
2018-05-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,6720
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,2415
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,420
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,9956
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,2497
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,4418
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,15462
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,106427
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,339
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,14341
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,4362
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,4823
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,11074
2018-05-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,6475
2018-05-01,PASAJEROS,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,99
2018-05-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,11
2018-05-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,23782
2018-05-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,3106
2018-05-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1235
2018-05-01,PASAJEROS,NACIONAL,AICM,CIUDAD DE MÉXICO,2580126
2018-05-01,PASAJEROS,NACIONAL,ASA,CAMPECHE,13004
2018-05-01,PASAJEROS,NACIONAL,ASA,CD. DEL CARMEN,29631
2018-05-01,PASAJEROS,NACIONAL,ASA,CD. OBREGÓN,27114
2018-05-01,PASAJEROS,NACIONAL,ASA,CD. VICTORIA,4751
2018-05-01,PASAJEROS,NACIONAL,ASA,CHETUMAL,25959
2018-05-01,PASAJEROS,NACIONAL,ASA,COLIMA,13245
2018-05-01,PASAJEROS,NACIONAL,ASA,GUAYMAS,864
2018-05-01,PASAJEROS,NACIONAL,ASA,IXTEPEC,3102
2018-05-01,PASAJEROS,NACIONAL,ASA,LORETO,1909
2018-05-01,PASAJEROS,NACIONAL,ASA,MATAMOROS,5010
2018-05-01,PASAJEROS,NACIONAL,ASA,NOGALES,153
2018-05-01,PASAJEROS,NACIONAL,ASA,NUEVO LAREDO,4794
2018-05-01,PASAJEROS,NACIONAL,ASA,POZA RICA,2536
2018-05-01,PASAJEROS,NACIONAL,ASA,PUEBLA,50707
2018-05-01,PASAJEROS,NACIONAL,ASA,PUERTO ESCONDIDO,21042
2018-05-01,PASAJEROS,NACIONAL,ASA,TAMUÍN,100
2018-05-01,PASAJEROS,NACIONAL,ASA,TEHUACÁN,181
2018-05-01,PASAJEROS,NACIONAL,ASA,TEPIC,13092
2018-05-01,PASAJEROS,NACIONAL,ASA,URUAPAN,11848
2018-05-01,PASAJEROS,NACIONAL,ASUR,CANCUN,733343
2018-05-01,PASAJEROS,NACIONAL,ASUR,COZUMEL,11585
2018-05-01,PASAJEROS,NACIONAL,ASUR,HUATULCO,55305
2018-05-01,PASAJEROS,NACIONAL,ASUR,MERIDA,185908
2018-05-01,PASAJEROS,NACIONAL,ASUR,MINATITLAN,17516
2018-05-01,PASAJEROS,NACIONAL,ASUR,OAXACA,64457
2018-05-01,PASAJEROS,NACIONAL,ASUR,TAPACHULA,25877
2018-05-01,PASAJEROS,NACIONAL,ASUR,VERACRUZ,121280
2018-05-01,PASAJEROS,NACIONAL,ASUR,VILLAHERMOSA,99484
2018-05-01,PASAJEROS,NACIONAL,GAP,AGUASCALIENTES,58215
2018-05-01,PASAJEROS,NACIONAL,GAP,BAJIO,132437
2018-05-01,PASAJEROS,NACIONAL,GAP,GUADALAJARA,867047
2018-05-01,PASAJEROS,NACIONAL,GAP,HERMOSILLO,146421
2018-05-01,PASAJEROS,NACIONAL,GAP,LA PAZ,73971
2018-05-01,PASAJEROS,NACIONAL,GAP,LOS MOCHIS,22166
2018-05-01,PASAJEROS,NACIONAL,GAP,MANZANILLO,7447
2018-05-01,PASAJEROS,NACIONAL,GAP,MEXICALI,89873
2018-05-01,PASAJEROS,NACIONAL,GAP,MORELIA,27594
2018-05-01,PASAJEROS,NACIONAL,GAP,PUERTO VALLARTA,132543
2018-05-01,PASAJEROS,NACIONAL,GAP,SAN JOSE DEL CABO,140689
2018-05-01,PASAJEROS,NACIONAL,GAP,TIJUANA,633358
2018-05-01,PASAJEROS,NACIONAL,OMA,ACAPULCO,55192
2018-05-01,PASAJEROS,NACIONAL,OMA,CD. JUAREZ,116753
2018-05-01,PASAJEROS,NACIONAL,OMA,CHIHUAHUA,123657
2018-05-01,PASAJEROS,NACIONAL,OMA,CULIACAN,193321
2018-05-01,PASAJEROS,NACIONAL,OMA,DURANGO,29241
2018-05-01,PASAJEROS,NACIONAL,OMA,MAZATLAN,62854
2018-05-01,PASAJEROS,NACIONAL,OMA,MONTERREY,790795
2018-05-01,PASAJEROS,NACIONAL,OMA,REYNOSA,36970
2018-05-01,PASAJEROS,NACIONAL,OMA,SAN LUIS POTOSI,40103
2018-05-01,PASAJEROS,NACIONAL,OMA,TAMPICO,58165
2018-05-01,PASAJEROS,NACIONAL,OMA,TORREON,52157
2018-05-01,PASAJEROS,NACIONAL,OMA,ZACATECAS,18632
2018-05-01,PASAJEROS,NACIONAL,OMA,ZIHUATANEJO,27784
2018-05-01,PASAJEROS,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,47
2018-05-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,2267
2018-05-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,1566
2018-05-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,59576
2018-05-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,54937
2018-05-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),110005
2018-06-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,42271
2018-06-01,CARGA,INTERNACIONAL,ASA,PUEBLA,70
2018-06-01,CARGA,INTERNACIONAL,ASUR,CANCUN,1876
2018-06-01,CARGA,INTERNACIONAL,ASUR,MERIDA,607
2018-06-01,CARGA,INTERNACIONAL,GAP,BAJIO,2
2018-06-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,9847
2018-06-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,113
2018-06-01,CARGA,INTERNACIONAL,GAP,LA PAZ,1
2018-06-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,27
2018-06-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,40
2018-06-01,CARGA,INTERNACIONAL,GAP,TIJUANA,113
2018-06-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,152
2018-06-01,CARGA,INTERNACIONAL,OMA,MAZATLAN,1
2018-06-01,CARGA,INTERNACIONAL,OMA,MONTERREY,3057
2018-06-01,CARGA,INTERNACIONAL,OMA,SAN LUIS POTOSI,68
2018-06-01,CARGA,INTERNACIONAL,OMA,TORREON,1
2018-06-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,2905
2018-06-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,2125
2018-06-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,8693
2018-06-01,CARGA,NACIONAL,ASA,CAMPECHE,17
2018-06-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,32
2018-06-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,36
2018-06-01,CARGA,NACIONAL,ASA,CD. VICTORIA,17
2018-06-01,CARGA,NACIONAL,ASA,CHETUMAL,140
2018-06-01,CARGA,NACIONAL,ASA,COLIMA,7
2018-06-01,CARGA,NACIONAL,ASA,IXTEPEC,1
2018-06-01,CARGA,NACIONAL,ASA,MATAMOROS,25
2018-06-01,CARGA,NACIONAL,ASA,NUEVO LAREDO,12
2018-06-01,CARGA,NACIONAL,ASA,PUEBLA,82
2018-06-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,4
2018-06-01,CARGA,NACIONAL,ASA,TEPIC,9
2018-06-01,CARGA,NACIONAL,ASUR,CANCUN,744
2018-06-01,CARGA,NACIONAL,ASUR,HUATULCO,13
2018-06-01,CARGA,NACIONAL,ASUR,MERIDA,1194
2018-06-01,CARGA,NACIONAL,ASUR,MINATITLAN,26
2018-06-01,CARGA,NACIONAL,ASUR,OAXACA,244
2018-06-01,CARGA,NACIONAL,ASUR,TAPACHULA,65
2018-06-01,CARGA,NACIONAL,ASUR,VERACRUZ,81
2018-06-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,372
2018-06-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,43
2018-06-01,CARGA,NACIONAL,GAP,BAJIO,112
2018-06-01,CARGA,NACIONAL,GAP,GUADALAJARA,3581
2018-06-01,CARGA,NACIONAL,GAP,HERMOSILLO,752
2018-06-01,CARGA,NACIONAL,GAP,LA PAZ,206
2018-06-01,CARGA,NACIONAL,GAP,LOS MOCHIS,61
2018-06-01,CARGA,NACIONAL,GAP,MEXICALI,196
2018-06-01,CARGA,NACIONAL,GAP,MORELIA,9
2018-06-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,73
2018-06-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,171
2018-06-01,CARGA,NACIONAL,GAP,TIJUANA,2020
2018-06-01,CARGA,NACIONAL,OMA,ACAPULCO,23
2018-06-01,CARGA,NACIONAL,OMA,CD. JUAREZ,342
2018-06-01,CARGA,NACIONAL,OMA,CHIHUAHUA,432
2018-06-01,CARGA,NACIONAL,OMA,CULIACAN,381
2018-06-01,CARGA,NACIONAL,OMA,DURANGO,24
2018-06-01,CARGA,NACIONAL,OMA,MAZATLAN,162
2018-06-01,CARGA,NACIONAL,OMA,MONTERREY,1424
2018-06-01,CARGA,NACIONAL,OMA,REYNOSA,40
2018-06-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,1889
2018-06-01,CARGA,NACIONAL,OMA,TAMPICO,24
2018-06-01,CARGA,NACIONAL,OMA,TORREON,115
2018-06-01,CARGA,NACIONAL,OMA,ZIHUATANEJO,15
2018-06-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,2198
2018-06-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,997
2018-06-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),106
2018-06-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,11624
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,1
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,73
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,77
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,CHETUMAL,1
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,120
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,98
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,46
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,11
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,18
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,PUEBLA,184
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,PUERTO ESCONDIDO,2
2018-06-01,OPERACIONES,INTERNACIONAL,ASA,URUAPAN,8
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,9111
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,462
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,18
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,303
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,MINATITLAN,1
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,70
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,49
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,86
2018-06-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,58
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,296
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,822
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,3070
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,271
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,86
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,14
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,31
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,84
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,314
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,1470
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,2202
2018-06-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,271
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,28
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,50
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,331
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,37
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,45
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,180
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1872
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,66
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,384
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,208
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,129
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,133
2018-06-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,58
2018-06-01,OPERACIONES,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,41
2018-06-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,8
2018-06-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,870
2018-06-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,941
2018-06-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),4
2018-06-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,25774
2018-06-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,425
2018-06-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,2372
2018-06-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,855
2018-06-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,581
2018-06-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,461
2018-06-01,OPERACIONES,NACIONAL,ASA,COLIMA,444
2018-06-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,223
2018-06-01,OPERACIONES,NACIONAL,ASA,IXTEPEC,102
2018-06-01,OPERACIONES,NACIONAL,ASA,LORETO,222
2018-06-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,280
2018-06-01,OPERACIONES,NACIONAL,ASA,NOGALES,91
2018-06-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,170
2018-06-01,OPERACIONES,NACIONAL,ASA,POZA RICA,432
2018-06-01,OPERACIONES,NACIONAL,ASA,PUEBLA,1288
2018-06-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,453
2018-06-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,100
2018-06-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,134
2018-06-01,OPERACIONES,NACIONAL,ASA,TEPIC,460
2018-06-01,OPERACIONES,NACIONAL,ASA,URUAPAN,326
2018-06-01,OPERACIONES,NACIONAL,ASUR,CANCUN,6788
2018-06-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,760
2018-06-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,638
2018-06-01,OPERACIONES,NACIONAL,ASUR,MERIDA,3536
2018-06-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,393
2018-06-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1331
2018-06-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,525
2018-06-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,2211
2018-06-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1389
2018-06-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,1140
2018-06-01,OPERACIONES,NACIONAL,GAP,BAJIO,2026
2018-06-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,11754
2018-06-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,3261
2018-06-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1403
2018-06-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,828
2018-06-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,286
2018-06-01,OPERACIONES,NACIONAL,GAP,MEXICALI,1014
2018-06-01,OPERACIONES,NACIONAL,GAP,MORELIA,742
2018-06-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,2187
2018-06-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1190
2018-06-01,OPERACIONES,NACIONAL,GAP,TIJUANA,5384
2018-06-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1478
2018-06-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1600
2018-06-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2386
2018-06-01,OPERACIONES,NACIONAL,OMA,CULIACAN,3191
2018-06-01,OPERACIONES,NACIONAL,OMA,DURANGO,1222
2018-06-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1135
2018-06-01,OPERACIONES,NACIONAL,OMA,MONTERREY,7899
2018-06-01,OPERACIONES,NACIONAL,OMA,REYNOSA,693
